,Cod_setor,IDHL-Setor,AlfabIDHM
575,270290005000013,0.75,0.5657248972012203
576,270290005000014,0.6833333333333333,0.506453282194116
577,270290005000015,0.6666666666666666,0.6886878616452946
578,270290005000016,0.6833333333333333,0.7774891774891776
579,270290005000017,0.7333333333333333,0.7411517444304329
580,270290005000018,0.7333333333333333,0.7331176286400166
581,270290005000019,0.7833333333333333,0.7490888193215675
582,270290005000020,0.75,0.696345363179534
583,270290005000021,0.7666666666666667,0.7031221180353039
584,270290005000022,0.7,0.6982319448606532
585,270290005000023,0.8,0.6674264401160381
586,270290005000024,0.7333333333333333,0.7593089867525958
587,270290005000025,0.65,0.6466272189349113
588,270290005000026,0.75,0.6983180088906419
589,270290005000027,0.7333333333333333,0.8051529790660226
590,270290005000028,0.7666666666666667,0.7235346889952153
591,270290005000029,0.6833333333333333,0.63600914347183
592,270290005000030,0.7,0.6772388059701493
593,270290005000031,0.6833333333333333,0.5867117117117117
594,270290005000032,0.75,0.7100370874606826
595,270290005000033,0.7166666666666667,0.7094017094017094
596,270290005000034,0.7,0.5728557504873294
597,270290005000035,0.7333333333333333,0.7349454240134342
598,270290005000036,0.8166666666666667,0.6875965725523248
599,270290005000037,0.7666666666666667,0.8340840840840841
600,270290005000038,0.7666666666666667,0.5053544532168098
601,270290005000039,0.7333333333333333,0.8032964649750597
602,270290005000040,0.75,0.7494110055673104
603,270290005000041,0.8166666666666667,0.7366165427543928
604,270290005000042,0.6333333333333333,0.8121035441466246
605,270290005000043,0.8166666666666667,0.7661157024793388
606,270290005000044,0.7166666666666667,0.7088569808053972
607,270290005000045,0.5833333333333334,0.7026521294378884
608,270290005000046,0.65,0.5707104489713185
609,270290005000047,0.6166666666666667,0.7598196675119752
610,270290005000048,0.6833333333333333,0.6692406692406693
611,270290005000049,0.7833333333333333,0.7235634057434135
612,270290005000050,0.75,0.6627901333430398
613,270290005000051,0.7333333333333333,0.8978190391983495
614,270290005000052,0.75,0.6784878277153558
615,270290005000053,0.7333333333333333,0.8015810276679841
616,270290005000054,0.75,0.6128371868978806
617,270290005000056,0.4666666666666667,0.6464646464646465
618,270310605000001,0.7166666666666667,0.7411486432614877
619,270310605000002,0.7666666666666667,0.7864649778263774
620,270310605000003,0.7833333333333333,0.6540550621255565
621,270310605000004,0.75,0.7150384204796483
622,270310605000005,0.8,0.697692596003714
623,270310605000006,0.8,0.8083242059145673
624,270310605000007,0.8,0.5316091954022989
625,270310605000008,0.7333333333333333,0.6307720057720058
626,270310605000009,0.8666666666666667,0.949569495694957
627,270310605000010,0.8166666666666667,0.790768380320619
628,270310605000011,0.7,0.7240346729708432
629,270310605000012,0.7333333333333333,0.8150262014055327
630,270310605000013,0.7833333333333333,0.835666932672809
631,270310605000014,0.7,0.7101503759398496
632,270310605000015,0.7,0.7299870488991563
633,270310605000016,0.75,0.7125612195626682
634,270310605000017,0.7166666666666667,0.6096123328043528
635,270310605000018,0.7333333333333333,0.7565073041168658
636,270310605000019,0.7833333333333333,0.6761089488863691
637,270310605000020,0.7833333333333333,0.7455400727789119
638,270310605000021,0.75,0.7701413860212144
639,270310605000022,0.5666666666666667,0.681704260651629
640,270310605000023,0.7,0.6942925906824824
641,270310605000024,0.6833333333333333,0.690888989396452
642,270310605000025,0.7666666666666667,0.5466315049226441
643,270310605000026,0.6666666666666666,0.4121031746031745
644,270310605000027,0.7666666666666667,0.6029746281714785
645,270310605000028,0.7166666666666667,0.7850908498941859
646,270310605000029,0.8,0.6466581378820185
647,270310605000030,0.8,0.6092006033182503
648,270310605000031,0.75,0.7012390880888825
649,270310605000032,0.7666666666666667,0.8185779362249951
650,270310605000033,0.7833333333333333,0.5249435815744059
651,270310605000034,0.7333333333333333,0.7090996066758796
652,270310605000035,0.6666666666666666,0.5796712512579671
653,270310605000036,0.7,0.7185052673424767
654,270320505000001,0.8333333333333334,0.8126500558872031
655,270320505000002,0.8333333333333334,0.7908181669126085
656,270320505000003,0.7666666666666667,0.4846992315764531
657,270320505000004,0.7666666666666667,0.798632762711532
658,270320505000005,0.6666666666666666,0.7075
659,270320505000006,0.85,0.7864298724954463
660,270320505000007,0.8,0.8121223969242513
661,270320505000008,0.7833333333333333,0.6424740010946908
662,270320505000009,0.7833333333333333,0.5885592100918037
663,270320505000010,0.7333333333333333,0.7036275819545782
664,270320505000011,0.7833333333333333,0.7372007610956238
665,270320505000012,0.7666666666666667,0.756624785285546
666,270320505000013,0.6833333333333333,0.7207561922314373
667,270320505000014,0.6,0.7538461538461538
668,270320505000015,0.7,0.6368772991273879
669,270320505000016,0.9333333333333333,0.8519508813626461
670,270320505000017,0.6833333333333333,0.857866698710246
671,270320505000018,0.85,0.659010242368928
672,270320505000019,0.7666666666666667,0.7631326289196698
673,270320505000020,0.7333333333333333,0.8244025157232704
674,270320505000021,0.6833333333333333,0.5857507754059479
675,270320505000022,0.7333333333333333,0.5210174029451138
676,270320505000023,0.6333333333333333,0.8100241796200346
677,270320505000024,0.6166666666666667,0.8043717415219783
678,270320505000025,0.7666666666666667,0.6454545454545455
679,270320505000026,0.7166666666666667,0.6980665757021858
680,270320505000027,0.7333333333333333,0.7208434439292378
681,270320505000028,0.7333333333333333,0.7102782746679722
682,270320505000029,0.6833333333333333,0.6524599542334096
683,270320505000030,0.7333333333333333,0.7027023951755135
684,270320505000031,0.6166666666666667,0.7338501291989664
685,270320505000032,0.8,0.669047619047619
686,270320505000033,0.65,0.6253929406646
687,270320505000034,0.7166666666666667,0.5173745173745173
688,270320505000035,0.55,0.7791710205503309
689,270330405000001,0.7166666666666667,0.6981258366800535
690,270330405000002,0.7833333333333333,0.7947330447330447
691,270330405000003,0.7666666666666667,0.8716538011695906
692,270330405000004,0.7333333333333333,0.7581866326028236
693,270330405000005,0.6666666666666666,0.5171199373899432
694,270330405000006,0.6666666666666666,0.6348770726129217
695,270330405000007,0.7833333333333333,0.7322641112450029
696,270330405000008,0.7166666666666667,0.5546033123598756
697,270330405000009,0.7333333333333333,0.7121278061872122
698,270330405000010,0.6333333333333333,0.5092367542499546
699,270330405000011,0.65,0.9151331900251183
700,270330405000012,0.7166666666666667,0.8235702827248669
701,270330405000013,0.6666666666666666,0.7591145238204061
702,270330405000014,0.7333333333333333,0.6688065689051651
703,270330405000015,0.6333333333333333,0.5318479406381986
704,270330405000016,0.5166666666666667,0.6453735965931088
705,270330405000017,0.6,0.7938815689837954
706,270330405000018,0.7333333333333333,0.6919716312056737
707,270330405000019,0.7,0.8586388500931098
708,270330405000020,0.7333333333333333,0.7030051403716883
709,270330405000021,0.5666666666666667,0.6991133748349369
710,270340305000001,0.7333333333333333,0.7000459136822773
711,270340305000002,0.7833333333333333,0.797196261682243
712,270340305000003,0.6666666666666666,0.75
713,270340305000004,0.6833333333333333,0.7159994002099266
714,270340305000005,0.8666666666666667,0.8226495726495727
715,270340305000006,0.7166666666666667,0.8426763110307415
716,270340305000007,0.7,0.8215966746133626
717,270370005000001,0.7166666666666667,0.7634606317774635
718,270370005000002,0.7166666666666667,0.7816654580613971
719,270370005000003,0.7333333333333333,0.6462038999122414
720,270370005000004,0.6166666666666667,0.6843865791157789
721,270370005000005,0.7,0.7524932697014194
722,270370005000006,0.7333333333333333,0.7115708632106892
723,270370005000007,0.6333333333333333,0.6734022366668012
724,270410405000001,0.7,0.6389760348583878
725,270410405000002,0.7166666666666667,0.759403916030422
726,270410405000003,0.75,0.7410708777990255
727,270410405000004,0.7666666666666667,0.7124542124542125
728,270410405000005,0.6666666666666666,0.6294697494007749
729,270410405000006,0.6166666666666667,0.48215369009378134
730,270410405000007,0.65,0.6909217181644259
731,270410405000008,0.8166666666666667,0.853247620782691
732,270410405000009,0.7,0.6358539759012833
733,270410405000010,0.7,0.7139133120870346
734,270410405000011,0.6666666666666666,0.6853526220614828
735,270410405000012,0.6666666666666666,0.6405312105520777
736,270410405000013,0.7,0.630432402846196
737,270410405000014,0.7166666666666667,0.7121150454483788
738,270410405000015,0.75,0.737430426716141
739,270410405000016,0.6833333333333333,0.671952557014122
740,270410405000017,0.7166666666666667,0.801957671957672
741,270410405000018,0.6333333333333333,0.6726597948163491
742,270410405000019,0.7166666666666667,0.6883256528417818
743,270410405000020,0.6833333333333333,0.6294108873974645
744,270410405000021,0.65,0.5396825396825397
745,270410405000022,0.6166666666666667,0.602034632034632
746,270440105000001,0.85,0.8112745098039215
747,270440105000002,0.7166666666666667,0.754391707583197
748,270440105000003,0.8,0.6969021289153762
749,270440105000004,0.7666666666666667,0.7538515994064339
750,270440105000005,0.7,0.8620033148219898
751,270440105000006,0.8,0.8665061776038124
752,270440105000007,0.7333333333333333,0.8098529782592013
753,270440105000008,0.7166666666666667,0.6578272027373824
754,270440105000009,0.7166666666666667,0.7023788376706043
755,270440105000010,0.6833333333333333,0.7543385170160019
756,270440105000011,0.7666666666666667,0.7724689364772398
757,270440105000012,0.6333333333333333,0.7239057239057239
758,270440105000013,0.7666666666666667,0.7973808897078177
759,270440105000014,0.8,0.7082977909011374
760,270440105000015,0.6833333333333333,0.7204107948788799
761,270440105000016,0.6833333333333333,0.5405546834118263
762,270440105000017,0.5333333333333333,0.6965028679241924
763,270440110000001,0.75,0.818674914828761
764,270440110000002,0.7666666666666667,0.47467598124827654
765,270440110000003,0.6666666666666666,0.7315375302663439
766,270440110000004,0.7166666666666667,0.667216508841598
767,270440110000005,0.7666666666666667,0.5824244473879511
768,270460905000001,0.6333333333333333,0.8015881383303629
769,270460905000002,0.8333333333333334,0.8764279643315037
770,270460905000003,0.7666666666666667,0.6716576565632023
771,270460905000004,0.75,0.7892550911039656
772,270460905000005,0.65,0.8151965710653576
773,270460905000006,0.5833333333333334,0.5874616280300624
774,270460905000007,0.7333333333333333,0.8018867924528301
775,270460905000008,0.6666666666666666,0.8116058296563712
776,270460905000009,0.7166666666666667,0.6039512027610076
777,270460905000010,0.65,0.7541021156088622
778,270460905000011,0.65,0.711693029835391
779,270460905000012,0.65,0.7792786923221705
780,270460905000013,0.6666666666666666,0.7421873486389616
781,270460905000014,0.8166666666666667,0.8711459160897363
782,270460905000015,0.7,0.5649651274651274
783,270500205000001,0.65,0.7103359252753725
784,270500205000002,0.75,0.7840477872863835
785,270500205000003,0.7,0.6128397078172497
786,270500205000004,0.7,0.771858534645591
787,270500205000005,0.7166666666666667,0.4954956872091703
788,270500205000006,0.65,0.5444046604148906
789,270500205000007,0.65,0.4849211832259077
790,270500205000008,0.65,0.47357187696170744
791,270500205000009,0.6333333333333333,0.5439328334565424
792,270500205000010,0.6833333333333333,0.5738437386789035
793,270500205000011,0.6666666666666666,0.572510060362173
794,270500205000012,0.65,0.5940055841345938
795,270500205000013,0.6333333333333333,0.6342225082838685
796,270500205000014,0.6833333333333333,0.5954192580830137
797,270500205000015,0.6166666666666667,0.6919191919191919
798,270500205000016,0.65,0.7319993880226101
799,270500205000017,0.7333333333333333,0.901813356921716
800,270500205000018,0.65,0.7528854554651216
801,270500205000019,0.7,0.7031342719965474
802,270500205000020,0.6833333333333333,0.5541608554160856
803,270500205000021,0.7166666666666667,0.7400351821192053
804,270500205000022,0.6666666666666666,0.5215323397141579
805,270500205000023,0.7,0.7317013095674573
806,270500205000024,0.75,0.6565035937862277
807,270500205000025,0.6333333333333333,0.6156578402702667
808,270500205000026,0.65,0.5909090909090909
809,270500205000027,0.6666666666666666,0.7740740740740741
810,270500205000028,0.5666666666666667,0.6481981981981982
811,270500205000029,0.7333333333333333,0.7359195402298851
812,270500205000030,0.5833333333333334,0.56453647443414
813,270530905000001,0.85,0.733308696723331
814,270530905000002,0.7833333333333333,0.6642185285401365
815,270530905000003,0.75,0.6344777044929252
816,270530905000004,0.7166666666666667,0.6067324727916983
817,270530905000005,0.7666666666666667,0.5293822199899548
818,270530905000006,0.7666666666666667,0.6008342922899885
819,270530905000007,0.7,0.7185972054364651
820,270530905000008,0.8,0.5909043659043659
821,270530905000009,0.5833333333333334,0.5
822,270540805000001,0.7,0.8503941521577557
823,270540805000002,0.7666666666666667,0.7139984198807728
824,270540805000003,0.8166666666666667,0.7832083958020989
825,270540805000004,0.6333333333333333,0.7995465847593973
826,270540805000005,0.6,0.6069334253190756
827,270540805000006,0.6666666666666666,0.5471798732668298
828,270540805000007,0.7333333333333333,0.7962586570310147
829,270540805000008,0.6,0.7229654403567447
830,270540805000009,0.6666666666666666,0.6585702384671457
831,270540805000010,0.6333333333333333,0.5793870076463407
832,270570505000001,0.8,0.7495073145790206
833,270570505000002,0.7166666666666667,0.7169031031942827
834,270570505000003,0.8,0.7443410208942485
835,270570505000004,0.8,0.9134546284149888
836,270570505000005,0.7833333333333333,0.7886710239651417
837,270570505000006,0.75,0.7837652514456179
838,270570505000007,0.7666666666666667,0.8651599891343581
839,270570505000008,0.7166666666666667,0.8402874230230154
840,270570505000009,0.8,0.8736187724367394
841,270570505000010,0.5666666666666667,0.9050411953637759
842,270570505000011,0.65,0.81157271034366
843,270570505000012,0.7333333333333333,0.7228250244379276
844,270570505000013,0.8,0.5847431491761389
845,270570505000014,0.7333333333333333,0.631772437872253
846,270570505000015,0.6666666666666666,0.5537017726798749
847,270570505000016,0.7666666666666667,0.7530864197530865
848,270570505000017,0.7333333333333333,0.7142412239723835
849,270570505000018,0.7666666666666667,0.6370090194937446
850,270570505000019,0.8166666666666667,0.6495388669301713
851,270570505000020,0.6333333333333333,0.6583506241148767
852,270570505000021,0.6833333333333333,0.6021301675507282
853,270570505000022,0.7333333333333333,0.6602009873944316
854,270580405000001,0.7833333333333333,0.5849202264539373
855,270580405000002,0.8333333333333334,0.6608837970540098
856,270580405000003,0.8,0.7472706155632984
857,270580405000004,0.7,0.5298093430920755
858,270580405000005,0.8166666666666667,0.7195460812387315
859,270580405000006,0.7833333333333333,0.7703912732787913
860,270580405000008,0.7,0.5774019706752758
861,270580405000009,0.8333333333333334,0.8185698730423501
862,270580405000010,0.7333333333333333,0.7083066225433292
863,270590305000001,0.6666666666666666,0.7908341982962569
864,270590305000002,0.65,0.627249703079087
865,270590305000003,0.6333333333333333,0.4334983127109111
866,270590305000004,0.7,0.6674830973338436
867,270590305000005,0.6833333333333333,0.7798217643692258
868,270590305000006,0.55,0.6222521645831774
869,270590305000007,0.6666666666666666,0.6073183904941939
870,270600005000001,0.65,0.7874205134856848
871,270600005000002,0.6,0.6769834760950125
872,270600005000003,0.6166666666666667,0.8608749351783408
873,270600005000004,0.6666666666666666,0.7468891281656146
874,270600005000005,0.7166666666666667,0.839238828176046
875,270600005000006,0.65,0.7870409160731741
876,270600005000007,0.6,0.6079502508073936
877,270600005000008,0.6333333333333333,0.6769073308030192
878,270600005000009,0.65,0.5964678228829172
879,270600005000010,0.7666666666666667,0.5448846205148726
880,270600005000011,0.7166666666666667,0.6492654064672462
881,270610905000001,0.7666666666666667,0.7452192322759926
882,270610905000002,0.6833333333333333,0.7829882677708765
883,270610905000003,0.7666666666666667,0.8455054149760999
884,270610905000004,0.7666666666666667,0.6601580660158066
885,270610905000005,0.6833333333333333,0.8372267567314008
886,270610905000006,0.6,0.6014838910731742
887,270610905000007,0.65,0.6537291389750406
888,270610905000008,0.6333333333333333,0.698226176487046
889,270610905000009,0.6166666666666667,0.6909772038896859
890,270610905000010,0.6166666666666667,0.781231545605841
891,270610905000011,0.6666666666666666,0.6778781793842036
892,270620805000001,0.7666666666666667,0.7473814052206511
893,270620805000002,0.7333333333333333,0.7641668351189272
894,270620805000003,0.65,0.6583557183557183
895,270620805000004,0.7166666666666667,0.6019419899156307
896,270620805000005,0.7333333333333333,0.8470506832727902
897,270630705000001,0.7666666666666667,0.8902403846153847
898,270630705000002,0.85,0.9376283156770961
899,270630705000003,0.8666666666666667,0.9763779527559056
900,270630705000004,0.7833333333333333,0.9573474154564843
901,270630705000005,0.8166666666666667,0.9147198480531814
902,270630705000006,0.8333333333333334,0.6212121212121212
903,270630705000007,0.75,0.7953950811093669
904,270630705000008,0.6666666666666666,0.7105248564072094
905,270630705000009,0.8,0.8173683275601741
906,270630705000010,0.7166666666666667,0.7639083441418072
907,270630705000011,0.75,0.8225974025974025
908,270630705000012,0.7333333333333333,0.739463807611398
909,270630705000013,0.0,0.9274509803921568
910,270630705000014,0.7666666666666667,0.8062232905982906
911,270630705000015,0.6833333333333333,0.8612368930742003
912,270630705000016,0.7833333333333333,0.6234424055549157
913,270630705000017,0.75,0.8192712550607286
914,270630705000018,0.6666666666666666,0.6357212475633528
915,270630705000019,0.6666666666666666,0.6121597456785218
916,270630705000020,0.6833333333333333,0.562976424857388
917,270630705000021,0.6833333333333333,0.794559404208527
918,270630705000022,0.8166666666666667,0.7531502767134951
919,270630705000023,0.7833333333333333,0.7390761548064919
920,270630705000024,0.7833333333333333,0.9024569200452811
921,270630705000025,0.7333333333333333,0.9510144927536232
922,270630705000026,0.7833333333333333,0.9241856769946658
923,270630705000027,0.8666666666666667,0.9417289350586234
924,270630705000028,0.8666666666666667,0.9763861850169443
925,270630705000029,0.8,0.9420994363929146
926,270630705000030,0.8666666666666667,0.9688775346251486
927,270630705000031,0.7666666666666667,0.9047439318019133
928,270630705000032,0.7333333333333333,0.9748962148962149
929,270630705000033,0.7333333333333333,0.939262840904271
930,270630705000034,0.7833333333333333,0.9064814814814816
931,270630705000035,0.8166666666666667,0.9416362246198284
932,270630705000036,0.8833333333333333,0.9268561307942461
933,270630705000037,0.8833333333333333,0.9120543130221247
934,270630705000038,0.8666666666666667,0.9592959295929594
935,270630705000039,0.85,0.9793317363798293
936,270630705000040,0.6666666666666666,0.9062246905009834
937,270630705000041,0.8,0.9781696053736356
938,270630705000042,0.7666666666666667,0.9416291291291291
939,270630705000043,0.75,0.6705759162303665
940,270630705000044,0.85,0.9384103042554294
941,270630705000045,0.7833333333333333,0.9187916026625703
942,270630705000046,0.8833333333333333,0.9321598826549321
943,270630705000047,0.7166666666666667,0.670674034249303
944,270630705000048,0.8,0.9148012481345814
945,270630705000049,0.7666666666666667,0.8251043969540653
946,270630705000050,0.7166666666666667,0.7883079157588962
947,270630705000051,0.6666666666666666,0.7893698838758804
948,270630705000052,0.7666666666666667,0.9324106901314196
949,270630705000053,0.7666666666666667,0.8587629107157478
950,270630705000054,0.7333333333333333,0.8157737273313082
951,270630705000055,0.7666666666666667,0.7491656146782645
952,270630705000056,0.8333333333333334,0.8761785040854808
953,270630705000057,0.5166666666666667,0.6654135338345865
954,270630705000058,0.7833333333333333,0.7882032552522601
955,270630705000059,0.7166666666666667,0.6736355818238314
956,270630705000060,0.7666666666666667,0.701851953246198
957,270630705000061,0.8333333333333334,0.8435449023684317
958,270630705000062,0.7333333333333333,0.815581098339719
959,270630705000063,0.6833333333333333,0.8073417882862787
960,270630705000064,0.7333333333333333,0.8164126162400537
961,270630705000065,0.75,0.8316340685254543
962,270630705000066,0.7333333333333333,0.7105428942004818
963,270630705000067,0.7,0.8497303028905998
964,270630705000068,0.7833333333333333,0.7919906870135175
965,270630705000069,0.7666666666666667,0.7258064516129034
966,270630705000070,0.75,0.7036822826296509
967,270630705000071,0.8,0.7211673360107095
968,270630705000072,0.8166666666666667,0.8052799595792569
969,270630705000073,0.7833333333333333,0.8405863276082095
970,270630705000074,0.7166666666666667,0.6557079950873198
971,270630705000075,0.8333333333333334,0.7773491910425373
972,270630705000076,0.8,0.8698203153648697
973,270630705000077,0.7166666666666667,0.8688869035801733
974,270630705000078,0.7166666666666667,0.7225529888068588
975,270630705000079,0.7833333333333333,0.8645185826317308
976,270630705000080,0.75,0.7288191330343796
977,270630705000081,0.8333333333333334,0.854714198976494
978,270630705000082,0.8,0.8689242730059057
979,270630705000083,0.7833333333333333,0.6448155880306193
980,270630705000084,0.7666666666666667,0.69593868634052
981,270630705000085,0.75,0.8369692346809052
982,270630705000086,0.7666666666666667,0.7390442890442891
983,270630705000087,0.7833333333333333,0.8534798534798536
984,270630705000088,0.65,0.8456067403435824
985,270630705000089,0.7166666666666667,0.6805569062206231
986,270630705000090,0.8166666666666667,0.8014427232231899
987,270630705000091,0.7166666666666667,0.7241584240868812
988,270630705000092,0.7666666666666667,0.8551724137931034
989,270630705000093,0.75,0.8388888888888889
990,270630705000094,0.7166666666666667,0.6897644927536232
991,270630705000095,0.6833333333333333,0.7304818495372741
992,270630705000096,0.7166666666666667,0.6760128673274214
993,270630705000097,0.9166666666666666,0.7411858974358975
994,270630705000098,0.7,0.5205728473884899
995,270630710000001,0.65,0.5618099302309828
996,270630710000002,0.7666666666666667,0.6923076923076924
997,270630710000003,0.8333333333333334,0.7121362917861952
998,270630710000004,0.75,0.6551169590643274
999,270630715000001,0.8833333333333333,0.7085006230098297
1000,270630715000002,0.8333333333333334,0.691503719039951
1001,270630715000003,0.7833333333333333,0.7883108335012426
1002,270630715000004,0.8333333333333334,0.7164928085980717
1003,270630715000005,0.8,0.7511851899521634
1004,270630715000006,0.7333333333333333,0.8824786324786325
1005,270630715000007,0.7833333333333333,0.8561513656651077
1006,270640605000001,0.8333333333333334,0.9191135143516096
1007,270640605000002,0.85,0.9125558485314583
1008,270640605000003,0.7333333333333333,0.8182152173114369
1009,270640605000004,0.75,0.7283769184986398
1010,270640605000005,0.75,0.768740716390289
1011,270640605000006,0.8,0.6862000653934183
1012,270640605000007,0.7666666666666667,0.881142058500549
1013,270640605000008,0.9166666666666666,0.9068533293932229
1014,270640605000009,0.9166666666666666,0.7874213836477987
1015,270640605000010,0.7166666666666667,0.5904915812478838
1016,270640605000011,0.7166666666666667,0.6484418101841497
1017,270640605000012,0.7333333333333333,0.7268695519192537
1018,270640605000013,0.65,0.5384920634920635
1019,270640605000014,0.6166666666666667,0.6376330353341848
1020,270640605000015,0.7333333333333333,0.7472465892191306
1021,270640605000016,0.7333333333333333,0.636958386958387
1022,270640605000017,0.75,0.7884794943618473
1023,270640605000018,0.7833333333333333,0.6741318918459225
1024,270640605000019,0.8666666666666667,0.7489385093638639
1025,270640605000020,0.8333333333333334,0.8462650602409639
1026,270640605000021,0.7,0.6328970300967353
1027,270640605000022,0.7833333333333333,0.533455924987161
1028,270640605000023,0.7,0.77098899958489
1029,270640610000001,0.8166666666666667,0.7657759024847633
1030,270640610000002,0.8666666666666667,0.8030329747839887
1031,270640610000003,0.8,0.8086531135971771
1032,270640610000004,0.65,0.6803715967623253
1033,270642205000001,0.7,0.7573902459997751
1034,270642205000002,0.7,0.8458176438945669
1035,270642205000003,0.7666666666666667,0.885873401835438
1036,270642205000004,0.95,0.8061174947402492
1037,270642205000006,0.6,0.6532505252749969
1038,270642205000007,0.6833333333333333,0.8778005464480874
1039,270642205000008,0.7333333333333333,0.7914938506293384
1040,270642205000009,0.8166666666666667,0.8752941176470589
1041,270642205000010,0.75,0.63404656090885
1042,270642205000011,0.7333333333333333,0.6747328090340794
1043,270642205000012,0.7333333333333333,0.8085242670608523
1044,270642205000013,0.6833333333333333,0.7695133149678605
1045,270642205000014,0.7,0.5386535033593857
1046,270642205000015,0.7833333333333333,0.5596443228454172
1047,270642205000016,0.8,0.8035681467972914
1048,270642205000017,0.55,0.7207792207792209
1049,270642205000018,0.7666666666666667,0.7193576308386658
1050,270660405000001,0.6833333333333333,0.8465386396836142
1051,270660405000002,0.7333333333333333,0.8274406079253408
1052,270660405000003,0.75,0.7793200426390873
1053,270660405000004,0.7166666666666667,0.647348666000029
1054,270660405000005,0.65,0.7120183018621908
1055,270660405000006,0.6666666666666666,0.8575809852405597
1056,270660405000007,0.7166666666666667,0.8066703519439837
1057,270660405000008,0.7166666666666667,0.7058212058212058
1058,270660405000009,0.6,0.5222222222222223
1059,270660405000010,0.6,0.8742138364779874
1060,270670305000001,0.85,0.9369325477180107
1061,270670305000002,0.8166666666666667,0.8447216205433362
1062,270670305000003,0.8666666666666667,0.8972058446552166
1063,270670305000004,0.85,0.8726629530029454
1064,270670305000005,0.85,0.9167828299590663
1065,270670305000006,0.9833333333333333,0.9214454846246727
1066,270670305000007,0.8,0.855923935217214
1067,270670305000008,0.7833333333333333,0.7710937345733863
1068,270670305000009,0.75,0.8586845919028091
1069,270670305000010,0.8166666666666667,0.7328001548898272
1070,270670305000011,0.9,0.9661138211382113
1071,270670305000012,0.8166666666666667,0.8789214891662613
1072,270670305000013,0.7,0.8105579228028207
1073,270670305000014,0.85,0.9537254901960784
1074,270670305000015,0.8333333333333334,0.9201631701631702
1075,270670305000016,0.7333333333333333,0.9635976418154636
1076,270670305000017,0.8333333333333334,0.8556783391508094
1077,270670305000018,0.7333333333333333,0.7703659976387249
1078,270670305000019,0.75,0.7107316600224705
1079,270670305000020,0.7666666666666667,0.8331106252024619
1080,270670305000021,0.7,0.702786365669175
1081,270670305000022,0.7166666666666667,0.7413444912289965
1082,270670305000023,0.6166666666666667,0.9325139861680102
1083,270670305000024,0.65,0.9167177336988658
1084,270670305000025,0.6333333333333333,0.8992918351850991
1085,270670305000026,0.7333333333333333,0.9174192311379542
1086,270670305000027,0.6666666666666666,0.8662210917049258
1087,270670305000028,0.75,0.9408549526913621
1088,270670305000029,0.7166666666666667,0.8042926498148066
1089,270670305000030,0.7833333333333333,0.8419760600527489
1090,270670305000031,0.7166666666666667,0.802216415021293
1091,270670305000032,0.7,0.8977923657557524
1092,270670305000033,0.7,0.7962482964055514
1093,270670305000034,0.6166666666666667,0.7670067034488556
1094,270670305000035,0.7333333333333333,0.7977985948477752
1095,270670305000036,0.7666666666666667,0.8084681769147788
1096,270670305000037,0.75,0.7472277732063791
1097,270670305000038,0.7,0.7622956965062228
1098,270670305000039,0.7,0.7426659332599926
1099,270670305000040,0.6666666666666666,0.7014321295143212
1100,270670305000041,0.7166666666666667,0.7026488799636615
1101,270670305000042,0.6666666666666666,0.7924148130502536
1102,270670305000043,0.7,0.8046944444444444
1103,270670305000044,0.6833333333333333,0.7716703716703717
1104,270670305000045,0.75,0.7708483413948063
1105,270670305000046,0.65,0.5571708448282756
1106,270670305000047,0.85,0.8476747424115846
1107,270670305000048,0.8,0.7844226579520698
1108,270670305000049,0.8,0.6522924701024503
1109,270670305000050,0.6833333333333333,0.7282757403239332
1110,270670305000051,0.6833333333333333,0.9096371287179646
1111,270670305000052,0.75,0.7419113394345592
1112,270670305000053,0.7,0.6561900918171728
1113,270670305000054,0.85,0.6871459694989106
1114,270670305000055,0.6666666666666666,0.8558639379497244
1115,270670305000056,0.65,0.7260548150626785
1116,270670305000057,0.7,0.8133262449051922
1117,270670305000058,0.65,0.6518467852257183
1118,270670305000059,0.6833333333333333,0.7810702929436438
1119,270670305000060,0.7,0.8396464530857527
1120,270670305000061,0.7,0.8935995192971972
1121,270670305000062,0.6833333333333333,0.7545844586648499
1122,270670305000063,0.5166666666666667,0.75578737715088
1123,270670305000064,0.6833333333333333,0.7673054587688733
1124,270670305000065,0.4666666666666667,0.7849849849849849
1125,270670305000066,0.75,0.683903252710592
1126,270670305000067,0.6833333333333333,0.8085850111856824
1127,270670305000068,0.65,0.8625914315569488
1128,270710705000001,0.8333333333333334,0.7624697115164815
1129,270710705000002,0.65,0.781928180268816
1130,270710705000003,0.75,0.9463223787167448
1131,270710705000004,0.7333333333333333,0.8872126436781609
1132,270710705000005,0.7,0.928930201218952
1133,270710705000006,0.6333333333333333,0.9621196246885987
1134,270710705000007,0.7333333333333333,0.9382435710819991
1135,270710705000008,0.8,0.6975003124609424
1136,270710705000009,0.75,0.7533278800844555
1137,270710705000010,0.8333333333333334,0.8613671788020486
1138,270710705000011,0.7833333333333333,0.8252390972755714
1139,270710705000012,0.7333333333333333,0.6818209607654332
1140,270710705000013,0.6833333333333333,0.7930672268907563
1141,270710705000014,0.7166666666666667,0.6921566764826953
1142,270710705000015,0.65,0.7583807716635041
1143,270710705000016,0.7333333333333333,0.6285526806021275
1144,270710710000001,0.9,0.8120089786756454
1145,270710710000002,0.8333333333333334,0.6648019666757716
